rgb,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
 p27450 ,185,166,149,191,210,7,56,103,45,0,198,44,158,77,142,23
 p27451 ,172,140,145,201,182,18,77,116,38,0,190,12,133,114,77,61
 p27452 ,80,132,134,51,147,18,49,69,35,0,176,9,102,40,58,74
 p27453 ,181,168,147,193,210,7,56,61,32,0,218,13,158,76,192,22
 p27454 ,173,143,144,203,182,17,77,79,26,0,212,6,134,117,94,60
 p27455 ,77,134,134,53,146,17,46,75,41,0,200,5,102,33,77,69
 p27456 ,170,171,148,190,213,6,55,50,10,0,215,3,160,75,187,25
 p27457 ,167,147,144,200,184,16,75,70,8,0,214,3,136,114,84,58
 p27458 ,67,139,133,45,149,17,43,78,19,0,207,3,104,23,74,53
 p27459 ,159,169,143,189,214,6,56,52,6,0,211,3,161,67,172,23
 p27460 ,160,144,141,199,186,16,75,69,6,0,212,3,137,103,80,56
 p27461 ,56,136,131,44,150,17,43,79,16,0,207,3,105,21,86,58
 p27462 ,155,170,143,184,217,7,56,56,3,0,205,3,161,69,199,29
 p27463 ,163,146,139,193,188,16,76,72,5,0,208,3,136,105,91,69
 p27464 ,56,137,130,48,152,14,43,81,14,0,204,3,105,18,105,62
 p27465 ,148,146,138,177,216,7,58,58,1,0,197,3,158,76,237,31
 p27466 ,164,122,136,186,187,16,76,74,3,0,199,3,133,111,187,69
 p27467 ,55,105,126,39,151,13,44,82,14,0,198,3,102,21,195,56
 p27468 ,144,123,135,169,216,7,54,61,2,0,183,3,158,61,236,20
 p27469 ,161,104,133,175,186,16,71,75,2,0,182,3,133,100,142,55
 p27470 ,51,91,125,37,149,13,37,83,14,0,176,3,102,17,153,62
 p27471 ,145,179,137,161,217,6,56,64,1,0,189,3,160,69,212,20
 p27472 ,161,159,134,163,187,17,71,78,2,0,193,3,135,100,118,58
 p27473 ,54,145,127,43,150,16,38,86,14,0,192,3,104,24,128,68
 p27474 ,149,124,141,160,217,6,55,66,3,0,200,3,159,83,224,22
 p27475 ,163,118,138,165,186,17,71,79,4,0,204,3,135,111,186,59
 p27476 ,63,112,129,35,149,17,37,85,16,0,205,4,103,49,186,71
 p27477 ,145,94,145,156,219,7,58,70,2,0,200,4,160,111,171,21
 p27478 ,158,87,143,163,188,17,73,83,3,0,204,4,135,136,120,58
 p27479 ,62,80,132,33,151,17,37,89,15,0,206,5,102,81,139,70
 p27480 ,152,52,149,164,221,8,63,77,3,0,195,5,159,138,122,23
 p27481 ,158,49,147,171,190,17,76,88,3,0,199,5,134,155,70,61
 p27482 ,61,41,137,41,153,17,43,94,15,0,202,5,102,111,86,72
 p27483 ,154,76,153,155,221,9,39,82,38,0,196,4,158,163,175,22
 p27484 ,159,75,150,165,190,19,48,93,37,0,199,4,133,175,111,63
 p27485 ,71,72,140,39,153,19,22,98,48,0,199,5,102,140,119,75
 p27486 ,131,83,151,150,221,32,27,89,10,0,203,5,158,151,206,22
 p27487 ,133,75,149,158,190,24,35,98,12,0,194,5,133,167,131,62
 p27488 ,55,64,137,34,152,24,11,104,26,0,185,6,103,137,134,77
 p27489 ,161,57,148,146,220,146,74,94,2,0,220,4,158,145,150,23
 p27490 ,164,47,147,156,189,59,44,103,3,0,209,4,134,163,96,64
 p27491 ,82,34,136,32,151,49,23,109,15,0,198,4,104,135,109,78
 p27492 ,163,65,150,138,217,168,117,102,3,0,214,3,157,163,121,14
 p27493 ,167,55,148,150,185,89,71,111,3,0,204,3,133,175,74,47
 p27494 ,74,45,137,34,146,81,53,116,18,0,196,3,102,146,85,62
 p27495 ,165,110,146,129,214,202,20,106,0,0,209,4,158,157,133,5
 p27496 ,169,88,145,145,182,93,26,115,1,0,202,4,134,169,86,22
 p27497 ,74,76,134,33,143,80,8,119,15,0,194,4,103,139,84,32
 p27498 ,166,139,144,146,215,202,26,110,0,0,211,4,159,140,128,3
 p27499 ,169,112,142,160,182,139,32,120,1,0,205,4,135,153,75,14
 p27500 ,76,97,130,33,144,122,7,122,15,0,197,4,103,123,55,22
 p27501 ,172,140,145,150,215,151,30,113,0,0,204,2,157,143,154,6
 p27502 ,173,112,143,164,182,164,34,122,1,0,196,2,133,156,85,20
 p27503 ,78,98,131,33,144,156,11,124,16,0,189,2,102,123,73,32
 p27504 ,170,145,148,158,210,121,28,117,1,0,187,3,155,159,124,9
 p27505 ,170,118,144,174,175,152,35,126,1,0,176,3,131,171,78,28
 p27506 ,77,103,132,30,135,146,11,128,14,0,181,3,100,135,61,42
 p27507 ,166,160,144,160,204,34,26,127,1,0,187,4,156,143,75,6
 p27508 ,162,130,140,172,168,54,34,134,2,0,175,4,132,158,46,21
 p27509 ,77,117,128,31,127,51,11,137,14,0,186,4,101,116,38,33
 p27510 ,167,165,133,165,205,1,24,141,1,0,177,4,155,121,41,8
 p27511 ,162,134,129,175,169,2,34,147,4,0,164,4,132,143,27,26
 p27512 ,85,122,117,34,127,2,10,150,14,0,173,4,100,92,22,40
 p27513 ,167,165,128,152,207,1,23,149,0,0,179,4,154,110,28,8
 p27514 ,165,134,123,169,171,1,33,154,2,0,167,4,131,137,18,29
 p27515 ,86,122,111,41,129,1,9,157,14,0,175,4,100,77,16,42
 p27516 ,156,165,125,138,204,1,22,147,1,0,197,3,154,96,15,8
 p27517 ,154,135,122,158,168,1,31,152,2,0,183,3,130,128,11,29
 p27518 ,76,124,110,41,126,1,8,155,14,0,178,3,100,57,7,42
 p27519 ,152,168,123,132,206,2,19,141,2,0,227,2,151,83,52,10
 p27520 ,149,137,119,154,171,2,29,146,2,0,212,2,128,117,45,31
 p27521 ,73,126,107,34,130,1,7,149,14,0,201,2,98,35,35,44
 p27522 ,145,167,126,106,205,9,21,124,1,0,228,2,152,62,76,10
 p27523 ,142,136,122,132,170,10,31,129,2,0,213,2,129,102,64,34
 p27524 ,68,126,110,31,130,3,9,132,14,0,201,2,98,19,57,46
 p27525 ,133,166,162,96,201,17,32,120,2,0,224,2,152,57,26,7
 p27526 ,130,135,160,122,166,16,45,127,3,0,208,2,129,100,19,26
 p27527 ,58,124,147,33,126,4,22,130,14,0,195,2,98,14,12,38
 p27528 ,146,165,131,90,194,3,34,149,1,0,223,4,149,68,76,8
 p27529 ,142,134,127,117,159,2,51,156,2,0,209,4,126,111,84,25
 p27530 ,73,123,115,27,120,1,25,159,13,0,197,4,95,23,51,38
 p27531 ,154,164,141,83,189,2,30,80,1,0,229,3,149,70,68,12
 p27532 ,150,133,136,110,154,5,46,88,2,0,213,3,125,115,87,33
 p27533 ,81,121,122,23,114,4,19,91,13,0,202,3,94,29,34,45
 p27534 ,156,163,157,85,177,26,26,49,1,0,226,2,148,66,60,13
 p27535 ,152,130,154,113,144,55,40,56,2,0,212,2,124,113,86,32
 p27536 ,81,119,139,31,105,47,17,59,14,0,202,2,94,25,34,43
 p27537 ,152,161,159,90,179,34,25,37,1,0,103,2,144,77,39,9
 p27538 ,151,128,157,116,147,73,38,43,4,0,93,2,120,116,63,27
 p27539 ,74,117,142,35,108,63,15,46,14,0,88,3,92,28,14,39
 p27540 ,131,161,161,88,187,18,23,26,4,0,61,2,145,84,42,8
 p27541 ,134,128,159,113,155,40,35,32,6,0,53,2,121,120,63,26
 p27542 ,52,115,144,38,118,33,13,35,15,0,50,2,93,39,13,38
 p27543 ,122,158,164,86,187,16,20,21,5,0,70,2,146,87,41,7
 p27544 ,128,125,162,110,155,32,32,26,7,0,58,2,122,123,53,27
 p27545 ,44,112,147,36,117,22,11,29,15,0,55,2,95,37,9,39
 p27546 ,118,158,162,85,174,19,18,17,2,0,69,2,145,80,57,11
 p27547 ,120,125,159,108,144,33,30,22,5,0,58,2,121,123,67,33
 p27548 ,49,111,144,32,108,23,10,25,14,0,53,2,91,37,23,42
 p27549 ,124,161,161,76,159,19,19,16,2,0,79,2,144,69,61,16
 p27550 ,123,126,159,103,131,34,31,21,4,0,71,2,121,114,80,42
 p27551 ,53,113,144,40,97,24,12,24,13,0,59,2,90,28,35,47
 p27552 ,117,159,162,60,123,22,25,14,5,0,109,4,144,63,103,23
 p27553 ,113,125,160,86,104,58,36,19,7,0,109,3,119,114,83,52
 p27554 ,47,112,146,32,75,48,23,22,14,0,83,3,91,28,57,44
 p27555 ,121,157,163,89,143,29,19,12,46,0,90,6,140,65,140,34
 p27556 ,120,124,161,118,120,69,30,17,36,0,80,5,116,122,91,65
 p27557 ,54,111,148,51,86,60,13,20,20,0,66,5,90,27,84,47
 p27558 ,108,158,165,120,155,39,16,10,87,0,84,5,134,68,90,18
 p27559 ,115,126,163,137,128,73,26,15,67,0,72,4,113,125,70,48
 p27560 ,47,113,149,71,93,65,11,19,22,0,61,4,86,34,66,50
 p27561 ,125,157,165,112,146,24,8,9,33,0,90,3,132,66,124,17
 p27562 ,131,125,162,127,123,50,16,14,27,0,77,3,111,118,92,45
 p27563 ,59,113,147,72,89,42,3,17,21,0,65,3,85,27,62,46
 p27564 ,102,155,166,144,175,16,6,8,14,0,96,2,130,76,183,13
 p27565 ,104,124,163,163,145,45,13,13,12,0,81,2,108,116,125,40
 p27566 ,36,111,148,81,110,36,2,16,18,0,67,2,83,34,61,47
 p27567 ,81,154,168,104,165,12,5,7,54,0,93,2,130,113,182,17
 p27568 ,80,123,165,116,136,35,11,12,51,0,79,2,109,140,124,50
 p27569 ,22,111,150,69,103,28,1,15,36,0,67,2,82,81,60,60
 p27570 ,65,124,166,47,109,9,6,5,202,0,102,2,129,144,209,17
 p27571 ,62,91,164,60,91,21,9,10,199,0,90,2,108,158,155,50
 p27572 ,12,72,149,36,65,17,5,13,91,0,76,2,79,121,97,57
 p27573 ,60,128,168,61,92,12,36,5,182,0,101,2,127,143,252,16
 p27574 ,60,89,166,73,80,21,39,10,206,0,86,2,106,155,206,49
 p27575 ,11,61,151,45,59,15,41,13,104,0,73,2,79,124,160,45
 p27576 ,95,143,168,63,139,15,68,5,40,0,104,2,124,144,253,19
 p27577 ,97,112,166,73,117,23,79,9,53,0,89,2,104,158,208,56
 p27578 ,38,98,151,46,86,15,89,12,41,0,75,2,78,127,161,36
 p27579 ,72,140,168,88,153,22,17,5,4,0,99,3,119,146,237,14
 p27580 ,83,110,167,93,129,45,22,9,9,0,84,3,99,160,189,52
 p27581 ,26,97,152,59,96,33,23,12,17,0,69,3,76,127,144,36
 p27582 ,66,132,168,104,163,18,3,5,38,0,102,6,112,157,247,15
 p27583 ,79,112,167,110,137,52,9,9,59,0,85,5,93,169,201,55
 p27584 ,25,95,152,64,103,40,2,12,75,0,70,6,73,143,152,33
 p27585 ,56,94,168,72,161,8,2,4,18,0,80,6,107,143,253,13
 p27586 ,67,81,168,94,136,27,7,8,23,0,66,5,89,157,207,50
 p27587 ,22,63,152,44,102,22,2,11,25,0,56,6,71,125,159,33
 p27588 ,56,78,166,85,175,11,3,4,82,0,73,4,106,142,253,14
 p27589 ,65,64,166,107,146,20,7,8,63,0,61,3,88,158,207,52
 p27590 ,20,43,150,61,111,16,2,9,84,0,53,4,72,123,159,31
 p27591 ,58,91,165,96,177,27,4,4,157,0,56,2,102,144,253,15
 p27592 ,63,74,166,120,146,20,10,8,132,0,44,2,85,161,206,53
 p27593 ,22,49,150,53,112,13,1,9,108,0,37,2,68,123,159,30
 p27594 ,57,78,162,164,141,14,4,4,28,0,62,3,94,140,254,17
 p27595 ,78,66,165,176,119,20,9,8,27,0,47,2,78,156,207,52
 p27596 ,14,46,149,69,92,15,2,9,18,0,38,2,64,117,160,36
 p27597 ,60,40,161,178,131,6,3,4,5,0,82,4,90,133,254,22
 p27598 ,87,37,163,189,111,21,9,8,8,0,63,3,75,151,204,54
 p27599 ,15,25,148,63,86,18,1,9,15,0,49,3,64,110,157,38
 p27600 ,122,162,122,190,100,3,9,12,1,0,139,21,77,120,24,7
 p27601 ,137,127,116,196,134,16,18,24,1,0,127,4,54,136,26,22
 p27602 ,39,115,105,41,154,14,6,26,14,0,121,36,50,96,14,30
 p27603 ,129,164,118,187,100,2,3,17,0,0,146,27,56,126,22,7
 p27604 ,139,128,112,193,133,14,13,30,1,0,135,4,35,140,17,24
 p27605 ,36,115,105,37,152,10,3,31,16,0,129,41,41,101,12,32
 p27606 ,128,164,114,190,98,2,8,26,0,0,155,33,50,121,19,8
 p27607 ,146,129,108,193,131,13,15,43,1,0,142,6,31,139,21,26
 p27608 ,32,115,104,41,148,9,7,44,16,0,134,48,39,97,18,34
 p27609 ,121,164,111,196,99,3,49,35,1,0,163,38,43,115,3,9
 p27610 ,148,128,106,200,131,14,58,55,1,0,152,9,26,130,26,28
 p27611 ,30,115,103,36,148,12,56,58,16,0,137,53,37,89,18,35
 p27612 ,134,163,109,201,100,3,82,36,1,0,166,39,53,122,2,8
 p27613 ,148,128,105,198,131,16,90,56,1,0,154,10,34,136,42,27
 p27614 ,39,116,102,44,148,14,92,59,14,0,138,57,43,94,29,34
 p27615 ,139,159,107,204,100,5,19,29,1,0,187,42,50,124,5,11
 p27616 ,144,132,105,195,132,22,23,45,0,0,171,11,33,140,57,33
 p27617 ,40,124,101,55,148,18,23,49,16,0,154,62,40,97,43,35
 p27618 ,146,151,107,194,102,17,9,21,1,0,201,47,33,121,9,11
 p27619 ,152,138,105,189,133,48,15,34,0,0,182,12,21,137,68,34
 p27620 ,49,137,103,50,148,46,5,38,16,0,164,63,38,97,53,36
 p27621 ,161,148,108,204,104,47,11,19,1,0,211,55,36,125,10,8
 p27622 ,167,142,106,200,134,100,20,32,0,0,194,13,29,143,74,24
 p27623 ,63,146,103,52,149,101,5,35,16,0,172,65,41,100,59,31
 p27624 ,146,148,111,199,103,48,8,20,1,0,207,57,26,119,9,6
 p27625 ,152,143,108,195,133,111,19,34,1,0,188,13,22,137,77,21
 p27626 ,48,148,105,47,147,112,3,37,17,0,167,64,37,89,66,29
 p27627 ,136,151,116,189,106,35,10,21,1,0,200,62,18,123,5,9
 p27628 ,142,147,112,183,135,90,21,35,1,0,175,15,16,141,77,30
 p27629 ,39,150,108,40,148,84,4,38,16,0,157,61,34,93,69,35
 p27630 ,135,117,125,190,109,30,12,21,0,0,201,91,26,105,2,12
 p27631 ,140,113,118,187,137,82,23,35,1,0,177,32,22,130,73,37
 p27632 ,41,113,110,42,150,72,6,38,16,0,159,67,35,67,72,40
 p27633 ,116,85,135,190,116,20,12,21,0,0,204,133,36,97,16,10
 p27634 ,117,77,126,190,142,64,23,35,2,0,184,63,27,116,77,33
 p27635 ,37,69,118,45,155,55,6,38,17,0,163,81,40,45,83,39
 p27636 ,150,105,143,185,121,9,13,21,0,0,190,147,49,85,64,11
 p27637 ,153,91,134,187,145,34,25,35,1,0,174,66,37,107,87,35
 p27638 ,60,77,125,41,158,29,6,38,15,0,154,81,43,24,83,39
 p27639 ,149,147,150,193,120,5,14,22,2,0,205,157,74,63,76,10
 p27640 ,154,129,141,192,143,16,26,37,4,0,191,51,58,100,75,34
 p27641 ,49,115,130,50,157,12,6,41,15,0,173,63,56,15,63,40
 p27642 ,151,178,154,192,119,5,15,24,2,0,208,172,68,46,48,7
 p27643 ,155,155,145,197,141,12,27,40,3,0,196,53,50,87,56,29
 p27644 ,52,140,132,45,154,8,7,45,17,0,179,61,49,10,42,42
 p27645 ,151,175,155,189,121,4,16,26,1,0,195,133,75,50,28,7
 p27646 ,154,150,147,198,141,12,28,42,1,0,185,37,55,96,94,30
 p27647 ,61,136,134,44,153,8,8,49,14,0,169,58,55,13,105,43
 p27648 ,154,166,156,178,122,3,15,28,1,0,181,86,78,53,88,9
 p27649 ,158,138,147,186,142,11,28,45,2,0,170,19,58,101,116,35
 p27650 ,62,128,133,40,153,7,7,52,13,0,154,62,54,14,122,45
 p27651 ,147,162,153,169,125,6,20,27,1,0,191,61,93,65,201,10
 p27652 ,152,136,144,175,143,9,34,47,2,0,183,12,73,111,183,36
 p27653 ,50,126,132,44,154,7,12,54,14,0,168,62,63,19,158,47
 p27654 ,149,159,150,162,126,7,35,28,0,0,190,57,105,59,179,10
 p27655 ,156,133,141,169,144,8,55,48,2,0,183,11,85,101,147,36
 p27656 ,52,123,130,41,154,7,33,55,14,0,169,61,71,16,99,47
 p27657 ,149,158,143,143,128,7,45,29,1,0,180,57,107,66,102,11
 p27658 ,157,131,137,154,145,8,69,52,5,0,177,10,85,108,69,36
 p27659 ,51,124,126,35,154,7,47,58,14,0,166,62,69,21,22,45
 p27660 ,142,157,139,125,132,7,45,30,16,0,176,55,138,57,93,11
 p27661 ,154,130,134,138,148,7,71,53,16,0,174,10,114,102,67,36
 p27662 ,45,124,124,31,157,6,49,60,24,0,163,59,87,19,22,44
 p27663 ,148,157,132,108,134,7,43,31,38,0,172,53,146,65,98,11
 p27664 ,158,131,127,125,149,7,68,54,29,0,166,9,121,106,71,38
 p27665 ,56,124,119,24,158,5,46,62,42,0,155,56,91,26,25,48
 p27666 ,159,157,128,101,139,7,41,36,8,0,186,50,149,76,105,12
 p27667 ,158,131,124,119,152,7,65,60,9,0,179,8,124,104,73,40
 p27668 ,78,126,118,20,160,7,40,70,19,0,169,53,93,36,26,51
 p27669 ,182,157,124,113,140,7,37,61,9,0,198,49,149,115,92,13
 p27670 ,168,131,121,129,152,7,59,94,10,0,191,7,127,137,65,41
 p27671 ,94,127,117,22,160,7,32,102,19,0,180,51,95,82,25,52
 p27672 ,194,158,123,126,139,7,34,83,20,0,209,49,151,149,88,13
 p27673 ,171,133,121,138,151,8,54,121,22,0,199,7,128,167,64,42
 p27674 ,99,128,118,24,158,7,27,130,31,0,186,51,96,128,27,53
 p27675 ,181,159,123,134,141,7,34,58,93,0,212,51,152,179,99,13
 p27676 ,156,134,123,144,151,8,56,91,103,0,201,7,126,191,69,42
 p27677 ,85,129,120,25,157,7,27,101,149,0,189,51,95,168,26,54
 p27678 ,182,161,123,154,144,8,39,37,133,0,213,56,154,203,108,14
 p27679 ,161,134,123,163,152,9,62,65,164,0,201,6,128,211,74,44
 p27680 ,88,130,120,23,157,8,33,74,247,0,190,53,97,196,21,55
 p27681 ,176,161,125,162,146,9,40,36,142,0,214,76,152,191,136,14
 p27682 ,173,135,125,168,153,10,62,63,197,0,202,7,128,194,95,44
 p27683 ,84,130,122,27,156,8,34,72,246,0,191,51,95,178,28,55
 p27684 ,156,160,124,180,148,9,40,37,179,0,208,99,153,176,175,13
 p27685 ,160,135,125,187,153,11,63,64,189,0,193,7,128,178,122,44
 p27686 ,63,130,121,35,156,7,36,73,238,0,176,47,96,159,42,55
 p27687 ,154,161,127,188,148,10,54,37,134,0,176,76,155,193,189,15
 p27688 ,158,135,126,194,152,13,81,64,122,0,169,5,130,202,126,49
 p27689 ,57,130,121,36,155,8,56,73,173,0,158,56,98,188,41,51
 p27690 ,153,162,129,199,149,11,63,40,173,0,184,88,158,182,180,23
 p27691 ,157,136,127,205,153,15,90,64,173,0,185,8,131,196,128,64
 p27692 ,52,130,120,43,155,12,65,74,185,0,178,58,100,171,35,47
 p27693 ,156,162,130,203,155,12,36,42,165,0,186,144,158,162,173,19
 p27694 ,157,137,128,205,157,17,54,66,165,0,186,34,132,178,122,55
 p27695 ,51,130,121,47,157,14,28,76,199,0,181,60,102,144,35,54
 p27696 ,153,165,137,206,155,13,26,41,124,0,178,237,158,141,145,13
 p27697 ,155,138,135,202,155,17,40,68,92,0,178,126,133,157,102,45
 p27698 ,52,130,127,55,156,16,10,77,94,0,170,93,102,117,33,56
 p27699 ,153,167,165,205,158,14,27,43,117,0,178,230,159,143,82,14
 p27700 ,156,138,162,199,157,17,36,70,88,0,175,116,134,160,54,46
 p27701 ,68,129,153,63,156,16,18,80,78,0,166,111,102,115,17,57
 p27702 ,155,169,176,214,162,16,49,44,143,0,180,204,161,162,45,15
 p27703 ,161,139,171,210,160,18,61,70,115,0,177,93,137,178,25,47
 p27704 ,73,128,162,61,157,17,47,81,98,0,170,125,103,136,10,58
 p27705 ,151,170,152,218,162,28,24,44,210,0,171,192,160,172,49,15
 p27706 ,161,140,148,212,159,28,37,71,163,0,166,161,136,188,29,47
 p27707 ,72,128,138,59,156,24,17,82,127,0,158,231,102,153,14,58
 p27708 ,131,170,139,211,161,94,28,44,197,0,175,188,160,179,117,17
 p27709 ,147,139,136,207,157,73,42,71,162,0,172,163,136,194,86,49
 p27710 ,57,127,125,64,152,59,17,82,210,0,164,227,102,160,63,59
 p27711 ,121,166,139,212,167,185,28,45,133,0,179,135,162,161,159,26
 p27712 ,141,137,136,204,161,134,44,72,120,0,177,69,137,175,116,63
 p27713 ,50,126,125,55,155,119,17,83,242,0,170,129,102,140,96,66
 p27714 ,143,167,143,209,167,209,28,46,129,0,179,79,161,162,81,28
 p27715 ,160,135,138,203,161,169,44,73,148,0,175,17,137,177,62,66
 p27716 ,77,124,127,50,155,157,17,82,206,0,165,95,101,140,50,69
 p27717 ,145,167,140,204,168,155,28,47,74,0,185,71,160,162,87,27
 p27718 ,161,135,135,207,160,142,44,74,67,0,183,13,136,178,69,65
 p27719 ,78,123,126,43,153,133,17,83,107,0,175,87,101,137,54,69
 p27720 ,147,166,137,205,179,56,29,48,43,0,185,66,160,161,141,22
 p27721 ,163,135,135,207,168,60,45,74,37,0,186,8,136,177,109,56
 p27722 ,77,124,125,39,159,55,18,84,46,0,181,73,102,136,85,66
 p27723 ,149,165,137,216,182,13,29,48,34,0,182,62,160,163,237,21
 p27724 ,166,135,134,213,169,22,45,75,27,0,183,7,136,177,196,56
 p27725 ,76,125,124,45,159,19,18,84,35,0,178,64,103,145,158,67
 p27726 ,155,163,139,201,191,13,29,49,19,0,183,62,160,137,200,21
 p27727 ,173,132,135,205,177,20,44,76,14,0,183,7,135,161,163,55
 p27728 ,79,122,126,46,165,17,17,85,24,0,180,58,104,113,122,65
 p27729 ,166,165,141,195,201,11,28,51,11,0,192,58,160,105,209,21
 p27730 ,178,131,139,205,184,19,42,76,10,0,190,7,136,136,160,56
 p27731 ,89,121,128,41,170,17,16,84,17,0,180,50,103,66,135,68
 p27732 ,175,164,145,187,212,11,28,52,21,0,202,49,160,83,230,23
 p27733 ,176,132,143,198,193,18,42,77,16,0,198,7,136,115,191,60
 p27734 ,97,122,131,38,177,18,16,84,22,0,188,39,102,34,149,71
 p27735 ,182,160,147,186,224,11,29,54,34,0,218,21,161,60,244,22
 p27736 ,181,131,144,196,208,19,42,77,25,0,208,5,136,98,199,60
 p27737 ,100,121,133,38,196,18,17,85,26,0,192,15,104,18,141,71
 p27738 ,187,157,150,181,226,10,30,55,52,0,219,11,163,66,248,23
 p27739 ,182,128,147,193,204,19,42,78,40,0,207,3,138,105,220,61
 p27740 ,99,120,136,35,202,17,17,86,34,0,192,8,107,25,157,72
 p27741 ,184,159,156,184,210,9,28,62,50,0,218,7,167,58,177,22
 p27742 ,177,129,150,196,184,18,41,82,36,0,206,2,142,102,119,60
 p27743 ,91,120,139,33,159,15,15,82,35,0,193,4,110,20,69,71
 p27744 ,186,161,153,182,207,8,27,105,14,0,220,4,168,49,187,23
 p27745 ,177,133,148,193,180,17,39,119,12,0,209,2,143,91,60,62
 p27746 ,89,125,137,37,148,16,13,72,23,0,198,3,110,17,17,73
 p27747 ,191,163,148,187,209,7,38,94,4,0,217,3,174,56,232,23
 p27748 ,172,138,145,194,181,17,53,104,6,0,204,2,150,95,154,62
 p27749 ,84,131,133,46,148,17,27,68,15,0,192,3,116,20,117,73
 p27750 ,192,163,147,211,210,7,55,89,35,0,211,3,166,68,165,24
 p27751 ,173,138,144,216,182,17,76,104,29,0,198,3,141,108,101,63
 p27752 ,84,132,133,60,147,17,48,68,30,0,183,3,108,28,94,76
 p27753 ,190,166,148,215,210,7,55,50,32,0,223,3,162,64,118,23
 p27754 ,175,140,145,218,182,17,75,69,27,0,215,3,138,102,45,61
 p27755 ,83,132,134,65,147,15,44,75,39,0,201,3,105,21,31,72
 p27756 ,182,169,146,214,212,7,52,49,4,0,227,3,161,59,195,25
 p27757 ,173,144,144,217,184,17,72,67,4,0,224,3,136,101,139,59
 p27758 ,78,137,132,60,148,16,40,74,16,0,214,3,103,20,137,58
 p27759 ,178,169,140,203,212,6,53,50,2,0,234,3,164,67,209,19
 p27760 ,173,145,137,210,183,16,72,67,3,0,230,3,138,104,136,52
 p27761 ,76,137,128,48,146,16,40,75,14,0,221,3,107,21,141,59
 p27762 ,170,172,135,203,212,7,51,54,2,0,226,3,163,76,186,20
 p27763 ,170,147,134,212,182,16,69,70,5,0,226,3,137,99,94,56
 p27764 ,73,138,126,53,145,14,36,78,13,0,217,3,106,18,105,67
 p27765 ,163,168,136,186,213,7,51,58,4,0,212,3,162,68,186,21
 p27766 ,169,142,135,194,183,16,67,73,5,0,211,3,137,93,115,60
 p27767 ,73,128,127,45,146,13,34,80,14,0,206,3,106,20,129,71
 p27768 ,155,112,143,192,214,8,50,61,1,0,194,4,161,83,192,21
 p27769 ,162,95,142,195,184,16,66,75,3,0,192,4,136,107,99,59
 p27770 ,62,79,132,52,147,14,32,81,14,0,184,4,105,42,108,71
 p27771 ,154,169,147,200,216,7,52,64,3,0,198,4,161,125,220,22
 p27772 ,162,154,145,199,186,17,68,77,3,0,200,4,137,145,152,60
 p27773 ,58,145,135,62,148,17,34,83,15,0,200,4,106,95,134,70
 p27774 ,157,162,147,188,218,7,54,66,6,0,205,5,162,154,226,22
 p27775 ,165,157,145,188,188,17,70,79,4,0,209,5,138,171,174,60
 p27776 ,59,156,135,49,151,18,36,85,14,0,212,5,104,134,126,72
 p27777 ,153,95,151,155,219,9,55,68,4,0,205,6,162,153,125,21
 p27778 ,159,87,150,160,189,19,70,81,3,0,209,5,137,168,72,58
 p27779 ,54,76,138,39,151,18,35,87,13,0,212,6,102,137,62,70
 p27780 ,156,71,155,140,219,12,57,76,1,0,204,6,161,147,69,21
 p27781 ,154,60,152,151,188,21,70,87,1,0,207,6,136,161,22,57
 p27782 ,57,43,141,34,151,20,36,91,13,0,209,6,104,129,29,70
 p27783 ,153,65,152,152,218,22,49,80,4,0,205,5,161,163,131,21
 p27784 ,147,62,150,165,186,24,59,91,5,0,207,5,136,174,49,60
 p27785 ,62,57,139,34,148,23,31,95,18,0,206,5,105,142,60,73
 p27786 ,128,79,146,153,218,71,27,86,2,0,206,4,161,155,168,22
 p27787 ,120,70,145,160,187,38,35,95,3,0,198,4,136,170,83,62
 p27788 ,45,60,133,36,149,34,8,100,15,0,190,4,104,142,87,77
 p27789 ,146,95,144,146,218,158,39,92,1,0,221,4,161,150,82,25
 p27790 ,138,75,143,156,187,72,32,101,1,0,209,4,136,166,36,67
 p27791 ,60,55,133,28,149,62,12,106,14,0,196,4,104,136,40,80
 p27792 ,141,116,146,135,219,166,125,97,0,0,223,3,160,159,62,16
 p27793 ,135,92,144,148,187,88,68,106,1,0,209,3,135,171,21,50
 p27794 ,47,76,132,28,149,79,45,111,15,0,198,3,103,140,25,64
 p27795 ,138,123,143,121,219,219,34,101,1,0,218,2,160,156,92,6
 p27796 ,137,96,143,137,187,87,34,111,1,0,206,2,135,169,48,24
 p27797 ,41,83,130,28,149,72,21,115,14,0,196,2,104,138,51,35
 p27798 ,124,131,145,119,218,212,23,106,1,0,218,3,160,148,167,4
 p27799 ,127,104,143,135,185,134,30,116,0,0,208,3,135,161,118,15
 p27800 ,32,91,130,24,146,116,6,118,16,0,196,3,104,132,115,25
 p27801 ,122,143,144,110,216,158,28,107,1,0,213,1,158,153,138,6
 p27802 ,122,116,142,128,183,164,33,117,1,0,205,1,133,167,72,19
 p27803 ,30,103,129,25,145,155,9,119,16,0,195,1,102,135,70,32
 p27804 ,130,155,143,131,210,115,27,110,0,0,187,1,157,159,112,9
 p27805 ,127,125,140,152,176,148,33,120,1,0,176,1,132,172,64,29
 p27806 ,44,114,128,26,137,142,10,122,16,0,179,1,101,138,42,42
 p27807 ,116,161,136,160,204,31,26,113,0,0,187,1,156,152,132,8
